orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score
1.0,5516,12008,9915,3682,24,4620,11,4448,12008,13666,2570,24,4620,11,4448,10917,10201,2570,33,4620,10,3445,10917,11204,2570,33,4620,10,4448,9657,8207,1646,33,5299,9,4448,10473,9348,840,33,5299,9
1.0,5457,23643,8676,5287,58,4611,1,2682,24856,8648,2577,58,4611,1,1188,20363,6163,2577,165,3968,-4,1188,20363,8662,2577,166,5911,-4,1188,17704,7153,2577,202,5911,-5,1188,18735,8465,1745,202,5911,-5
0.0,43344,1486,2390,35645,21,7960,-26,30465,1486,2390,30029,55,6537,-26,28908,551,1029,26625,30,7960,-26,21102,551,1029,22804,64,6537,-26,21102,551,1029,19888,109,8071,-26,14743,0,1029,15088,116,6193,-26
0.0,17702,6783,2378,15098,192,7362,-12,12959,6783,3179,5934,192,5950,-11,13745,5787,2378,13059,192,7292,-12,9002,5787,3179,3971,192,5880,-11,8186,3973,1080,4362,192,5880,-15,5515,3985,3179,3328,204,5880,-14
0.0,34067,0,0,21711,150,9585,-21,25719,0,0,15712,154,9585,-20,26248,0,0,19749,150,7807,-21,20244,0,1193,11105,246,6722,-21,20301,0,0,14997,229,8540,-21,14885,0,0,12286,229,6762,-21
1.0,10122,11619,10947,3500,94,2336,0,7937,12604,10947,1913,94,2336,0,8498,9481,7656,2781,94,2336,-4,9027,8388,9822,2881,94,3393,0,9027,6193,8773,3922,94,3393,-4,9027,6193,9044,2881,95,3393,-4
1.0,1234,45716,39952,0,81,17011,26,1234,44873,42177,0,98,16084,26,1234,43699,33150,0,98,15270,20,1234,44916,34998,0,92,16911,23,1234,33807,25891,0,98,15192,21,0,33807,27705,0,98,15192,21
1.0,0,47163,62721,586,11,27035,38,0,49200,65800,586,69,28818,38,0,45121,54310,586,79,25746,38,0,46629,57240,586,79,26460,38,0,38706,47430,586,69,25752,37,0,37849,49558,586,69,25752,37
1.0,7740,15916,13489,4598,216,7512,6,7740,15916,16727,4598,216,9131,7,7740,8405,11631,5051,216,8205,7,5453,13599,11640,2350,216,9719,5,5453,7435,8638,2803,216,8793,5,5453,7435,8638,990,216,8793,5
0.0,13147,7307,6913,14220,126,11965,-12,9051,7307,6913,10705,127,10944,-3,8642,4084,5903,10774,126,9881,-7,4617,4335,3759,7541,127,10526,-3,5511,3229,3759,7541,127,9885,-3,3583,2827,4874,7950,128,10799,3
1.0,612,8128,11415,661,89,11112,3,612,9048,13317,661,89,13402,3,612,9048,10511,661,97,11903,3,612,8017,11242,661,97,13106,3,612,6309,8499,0,116,12858,3,612,6905,8876,0,97,13180,3
1.0,1803,12246,16821,1527,7,5647,7,1803,12246,18078,628,7,6569,7,2799,8703,13909,628,7,4827,3,2799,8703,14912,628,7,5023,4,2799,7309,10930,628,7,5860,3,2799,7309,11797,628,126,5079,6
0.0,10617,3064,3885,13690,56,4450,0,6625,3064,3885,12002,57,4450,4,7403,3064,3885,9459,56,3524,-4,5266,3064,4908,3213,57,3588,0,5158,1915,3823,4256,329,3810,2,4065,3064,4781,1512,69,2868,-4
0.0,11812,6244,10165,14678,73,5535,-5,7707,6244,10165,11262,73,5535,-1,7707,3953,7065,11262,73,5535,-1,4317,4843,7065,5679,73,6504,-5,4008,1996,5924,7359,104,5827,-8,5984,2745,7946,4334,73,6174,4
1.0,652,33854,36600,0,97,16204,20,652,33854,38906,0,97,16204,20,652,29174,28332,0,97,15359,20,652,30385,30454,0,97,15359,21,652,25150,26001,0,97,14413,20,652,25908,26967,0,163,15129,20
1.0,3600,17596,14274,949,337,5595,9,2428,18588,16136,949,337,5595,9,2428,14860,12512,949,337,5595,9,0,12483,12712,0,399,5033,9,0,9795,9333,0,401,5033,9,0,7154,10530,0,401,5033,9
0.0,11546,5705,7286,5411,498,2696,7,7019,5705,8458,4370,398,2696,8,6180,4814,6336,4370,398,2696,8,4019,3442,8458,3434,195,3358,9,4019,3442,6499,3434,195,4038,9,3135,3442,6499,2512,203,4038,6
1.0,3081,18992,18447,6036,568,6793,4,1678,18992,19761,4225,568,8410,4,3561,14429,14784,5093,568,8410,4,3561,14429,14784,2657,570,6998,4,3561,12529,12634,3369,366,6796,4,3630,12347,13742,1941,570,7544,4
0.0,40965,1724,2757,41399,422,12594,-18,30149,1724,4380,29567,422,11730,-11,30622,961,2757,30026,620,11098,-15,21181,1724,3351,21840,500,10734,-15,20342,763,2560,21840,549,10734,-16,14995,763,2560,19293,571,9972,-16
0.0,20017,2039,2255,24003,67,3684,-24,14037,2039,2255,19960,67,2422,-24,12430,2039,2255,17212,93,4563,-27,9435,3049,885,17212,100,3969,-27,10385,3049,885,15448,109,3969,-27,5872,1010,885,14402,121,3969,-21
0.0,2942,7046,7372,3928,3,6083,-12,1944,7046,10645,1562,3,6749,-12,2866,6363,7303,1562,3,7286,-13,2866,6363,8444,1562,3,7286,-9,2866,7163,4951,529,3,7286,-14,2866,6398,6932,529,19,7286,-13
1.0,1916,24787,22989,719,68,13507,6,714,25479,27210,719,68,13995,7,714,23511,22043,719,114,13995,7,0,23511,23065,0,144,14819,8,0,21549,19043,0,224,14990,8,0,23749,20309,0,206,14990,8
0.0,915,3689,3236,2414,38,8206,-3,915,3689,4036,1695,38,8125,-3,915,2802,2165,1695,68,8125,-6,915,2802,3642,1695,86,7205,-6,915,2228,3642,3375,86,6196,-7,2056,646,4104,1695,38,7004,-2
0.0,2360,4621,7960,4770,183,7206,-8,2360,4621,8786,3578,183,7206,-8,2360,3778,6921,3816,275,5036,-8,2360,3778,7747,2624,275,5036,-8,1353,3778,6921,2767,301,5036,-7,1353,3778,7747,1575,301,5036,-7
1.0,890,46492,37699,0,15,11938,24,0,48176,40736,0,15,11938,24,0,37411,32280,829,15,10343,23,0,40433,34677,829,15,12033,24,0,32395,26880,829,15,9676,24,0,32395,30286,829,20,11346,24
1.0,0,59697,49028,772,24,20558,27,0,61763,53552,772,24,23123,27,0,51177,43903,772,40,20535,27,0,54777,45916,0,40,21544,38,0,49770,39218,772,24,19112,26,0,54186,41298,0,40,18930,32
0.0,22086,3603,3053,22795,126,5715,-4,13401,3603,3053,22795,126,5715,-3,13842,2956,3053,14958,154,5715,-4,9064,2956,3053,10855,154,4117,-4,9064,1800,3053,10126,162,4117,-4,6017,2034,4830,13954,154,4035,-3
0.0,10199,5616,4818,14645,1021,4037,-6,7257,5616,6817,11355,1021,4037,-6,7257,4000,5777,11355,1021,4037,-7,4960,4000,5017,8479,1033,4037,-7,4960,3177,5017,8479,1033,4037,-7,4034,4149,5017,4392,1033,4037,-6
1.0,4948,18456,18125,1017,18,15967,14,3773,18456,21374,1017,27,16738,14,3773,16341,16760,1017,34,16738,14,3773,17747,17795,0,34,16188,14,3773,15272,13689,0,34,15206,14,3773,17347,15580,0,34,15329,14
1.0,0,43291,35913,0,57,16664,26,0,44616,38074,0,57,17273,26,0,37066,31978,0,57,17273,25,0,35806,35131,0,57,16212,25,0,28647,30869,0,57,15543,24,0,30403,33007,0,57,16926,25
1.0,4880,23234,21621,9170,411,4118,1,4033,24005,20571,4640,411,4628,1,4033,16941,16892,4640,413,4628,1,2956,15061,17754,3370,417,4628,1,2956,15649,16852,4640,460,4648,1,2956,13769,17714,3370,464,4648,1
1.0,0,46582,45738,1129,126,13825,22,0,47760,48088,0,126,13825,22,0,42291,35139,0,126,12898,22,0,42291,37088,0,126,13540,22,0,34275,29918,1296,126,11821,22,0,30087,30941,0,126,12562,22
1.0,0,44949,48101,0,59,16959,29,0,49220,51265,0,77,19956,29,0,41542,43623,0,77,18104,24,0,43865,45801,0,127,17045,35,730,36187,39244,0,127,15193,30,0,34823,41046,0,127,13767,30
0.0,122784,0,0,149180,21,34371,-85,104956,0,0,135737,21,31544,-55,109379,0,0,131306,21,33454,-58,90571,0,0,116696,22,29115,-57,95781,0,0,115799,22,29954,-58,77319,0,0,100903,22,26147,-59
0.0,11739,12683,10930,7954,202,3651,-11,11739,14859,10930,4437,202,4249,0,11739,12773,8815,4437,211,4249,0,10494,14859,9869,3543,202,4249,-11,9334,12017,7674,2546,218,4795,-11,6716,10928,8735,2546,218,4795,-2
1.0,0,31670,28114,1524,290,7587,16,0,31670,30458,760,290,7582,16,0,21843,23119,760,117,8583,9,0,24113,25252,760,116,6077,16,0,17845,20608,760,295,5886,9,0,16440,22006,760,139,8569,6
0.0,23059,935,723,16342,50,14042,-27,17227,935,723,16342,50,10939,-24,16232,935,723,16342,24,12541,-27,11210,935,723,16342,24,9438,-24,12198,935,723,16342,24,9438,-24,8812,935,723,10687,24,9438,-24
1.0,3794,2996,8952,719,98,5033,-5,3794,2996,9751,719,192,5033,-4,3794,2313,8851,1566,196,4267,-1,3794,2313,8851,719,213,5107,-1,3794,2313,7150,719,213,6585,-1,2625,1257,8076,719,274,5107,-1
1.0,2260,15067,14083,699,366,6471,11,2260,15905,14943,0,366,6471,11,2260,10862,9023,0,366,6471,10,1029,10862,10202,0,368,6255,10,1029,10755,6921,0,368,6255,10,1029,10755,8062,0,385,6255,10
0.0,27643,1162,2851,20970,29,9840,-22,21073,1762,2851,13640,29,10204,-19,20916,1162,2851,13624,33,6460,-21,15182,1762,1759,9782,29,6824,-18,14736,0,2851,10321,56,4938,-22,10390,1762,1759,8043,43,6824,-18
0.0,28760,0,885,26978,99,12185,-28,19854,764,885,23128,103,11094,-25,18957,0,885,21195,99,12999,-28,13420,764,885,18670,103,13320,-25,14230,764,885,18670,103,13320,-26,11423,764,885,12619,138,10997,-25
1.0,890,35694,26322,1425,1186,4869,8,890,36520,28096,1425,1428,4732,8,890,25477,21842,1425,1076,4732,8,890,25879,23004,1425,1111,4732,8,890,19276,18745,1425,999,4732,8,890,19276,19884,1425,999,4131,8
1.0,3682,16922,16716,1823,541,6518,-1,2902,16922,17772,1823,567,6518,-1,2902,10880,13849,1823,567,4511,-1,2902,11699,14473,958,595,5479,-2,2902,9612,11928,958,621,4511,-2,2902,9612,11928,0,634,5936,-5
1.0,1309,25489,30206,793,13,11520,4,1309,24733,32346,793,15,11520,15,1309,17253,24931,793,15,8811,12,1309,17253,26217,793,67,9650,20,1309,14127,19161,793,67,9650,20,1309,13222,20427,793,67,8771,21
1.0,4355,9239,10421,7503,517,2302,-13,2886,9239,11461,4657,517,3457,-13,2886,6796,8968,4053,522,3457,-13,2886,6099,8968,2334,545,3457,-13,3778,4161,7898,2334,545,2640,-8,2886,6099,8719,1528,689,3457,-6
0.0,15048,4828,9489,17145,205,5169,-3,11857,5801,9489,10403,205,5169,-2,7172,4735,6712,15001,205,6543,5,4645,4735,6712,10219,205,6145,6,5595,4735,6712,10219,208,6145,6,6981,4828,7647,4736,205,5268,2
1.0,7934,8093,4335,3068,101,6206,-16,5144,8093,5625,1520,101,6206,-16,5144,8093,3523,1520,101,6206,-19,3823,1834,5548,656,83,7414,-13,3823,1834,4531,656,83,5661,-14,3823,2912,5308,656,89,5661,-14
1.0,3600,16193,13972,3396,93,6734,-2,2523,16193,15169,2553,93,6734,-1,3600,14255,10952,1569,104,7406,-2,3600,15243,12266,1569,104,7406,1,4509,14171,9743,1569,120,7452,0,3432,11911,9743,656,120,7452,0
0.0,25557,0,2289,23599,24,10976,-9,21503,0,976,17687,24,10991,0,21160,0,2289,20299,24,9970,-9,18974,1814,2289,15178,24,8338,-9,17887,0,2289,18559,24,9970,-14,16568,1814,2289,14428,24,9722,-14
0.0,29707,2270,1816,38709,0,12411,-12,23079,2270,3130,25233,0,11682,-12,24004,2270,2246,25233,10,10724,-12,16072,1275,3130,19049,0,10685,-12,16997,1275,2246,19049,10,9727,-12,13235,1275,2246,14794,10,9727,-11
1.0,4352,12590,12939,2463,934,5173,3,4352,12590,13945,2463,978,5173,3,4352,10738,9920,2463,978,5173,10,2653,10664,9920,1644,820,4388,10,2653,8191,8800,1644,1015,4388,5,2653,8191,8800,1644,1096,4388,10
0.0,17215,649,886,21919,50,7240,-17,13808,2111,886,17006,51,7240,-5,13502,649,886,17798,50,7240,-7,10192,649,886,12845,53,7724,-4,11183,649,0,14118,53,7142,-5,8766,649,0,11380,53,8130,-4
1.0,604,72841,62394,869,99,25704,34,604,76748,64815,0,99,26662,34,604,61013,55325,0,99,23338,34,604,62136,58104,0,217,25355,25,604,51094,48792,0,217,23403,25,604,52609,50355,0,228,23662,25
0.0,43570,0,721,60529,82,8145,-44,33543,0,721,50757,118,7095,-33,36331,0,721,51763,118,7095,-34,27936,0,721,31423,82,6168,-36,29959,0,721,32815,82,6895,-36,23864,0,721,28794,82,6339,-29
1.0,1105,15012,22444,1746,591,4948,8,1105,15012,23663,1746,591,5730,8,1105,14314,18423,1746,591,4533,8,1105,14314,19262,1746,654,4533,8,1105,9214,14741,920,595,5321,8,1105,9214,15532,1596,764,5321,8
1.0,3182,25226,23832,5076,506,5369,6,3182,25997,24747,1089,506,5950,6,3182,17693,18067,1089,506,5514,3,806,16875,18999,0,506,5514,6,806,16875,15511,0,506,4856,2,806,12861,17081,0,506,4856,1
1.0,779,5641,14633,2605,28,4322,0,779,6404,16415,1645,28,4322,-3,779,5641,12682,1645,28,4322,-11,779,5641,14519,1645,33,4322,-10,779,4602,11443,1645,33,4296,-11,779,4602,12549,1645,33,5182,-11
2.0,5752,12307,11454,7488,540,4586,-4,5752,12180,12622,3535,540,4586,-4,4749,10229,9951,2697,573,4586,-4,4749,10229,10999,1646,524,4586,-4,4749,9355,10999,3276,524,4586,-4,2283,9355,10999,1521,524,4586,-4
1.0,1688,18842,15409,2294,149,4415,8,1688,19802,17398,2294,149,6125,8,2293,18820,13567,1593,149,4415,11,2293,19780,15556,1593,149,6125,11,2293,19017,14415,1593,149,4353,11,2293,16855,15583,1593,298,4353,11
1.0,1341,17238,17640,0,275,12274,6,780,18092,19747,0,275,13192,6,1959,15079,14694,0,275,10671,6,1959,15771,15713,0,275,12338,6,0,10575,12524,0,279,11095,6,0,16374,13850,0,279,14343,30
0.0,2729,1195,1222,705,125,4334,-20,0,1195,2154,705,125,3542,-17,0,1195,932,705,125,3542,-17,0,0,2154,705,126,4829,-20,0,1195,932,0,230,3542,-21,0,1195,1567,0,347,3542,-21
0.0,12165,4072,6712,13836,18,6100,-23,8902,6111,6712,12182,18,6100,-23,10252,5091,4027,11233,18,5408,-24,6837,7288,6712,10313,18,3587,-23,6989,5091,4027,10313,18,6193,-24,5292,5868,4027,9585,18,5388,-23
1.0,2651,11656,10679,0,155,8434,10,2651,11656,12499,0,155,8434,10,2651,8624,9924,0,162,8434,10,2651,8624,11870,0,162,8434,10,2651,7322,10808,0,232,8434,10,1842,6986,12167,0,193,6852,10
1.0,858,31993,34544,1122,9,11575,12,858,34606,36440,0,9,12362,13,858,28348,26448,0,9,10190,13,858,23277,29370,0,34,13666,23,858,21644,23290,0,22,13756,13,858,20631,26395,0,34,14598,24
0.0,34166,3534,795,31821,538,6245,-10,21855,3534,1950,22415,538,5208,-10,21855,1630,0,22415,542,5741,-10,13133,2421,0,14408,816,3908,-10,14087,2421,0,14408,816,3908,-10,9992,2421,0,12537,816,4392,-6
1.0,950,22254,26300,913,10,13975,10,950,22254,28292,913,10,13975,10,950,20529,23294,913,10,14789,10,950,20529,24094,0,10,14010,13,950,14407,20693,0,10,11333,13,950,13594,21799,0,19,11333,13
0.0,41645,1843,0,30925,74,19077,-26,31343,1843,0,22542,80,15098,-25,33843,1843,583,23226,80,15098,-25,24785,1689,0,21362,74,16849,-20,26531,1689,583,22046,74,16849,-20,17865,1689,0,14624,74,16806,-24
1.0,3950,12457,16958,2861,41,5867,-2,3950,12457,18990,2861,102,5867,-2,3950,9339,13927,2861,102,4969,-6,3950,9339,14841,2079,102,4969,-3,3950,5366,10857,782,102,3770,-3,4824,7331,12197,0,192,5665,-7
0.0,57031,0,2113,69694,24,22919,-46,43144,0,2113,56782,24,21068,-29,45711,0,2113,56782,24,21068,-30,32804,0,2113,49825,24,15771,-29,34859,0,885,51098,24,16520,-30,25672,0,2113,42414,125,18613,-30
0.0,38305,0,0,33879,17,11307,-21,29284,0,0,26495,17,9895,-21,26949,0,1887,22196,75,9085,-29,19474,0,1887,16889,75,8430,-21,19474,0,896,16889,87,8430,-21,14496,0,896,13313,87,8410,-21
2.0,3357,6973,7919,4553,0,2197,-14,3357,7808,7919,2779,0,3106,-14,2467,8455,5495,2779,0,3106,-14,2467,7665,5495,1660,3,4003,-14,3028,7665,4290,1660,3,4003,-14,2467,6692,5495,1660,3,4003,-14
0.0,107743,756,800,98181,78,26857,-62,90493,756,800,75007,78,23726,-49,92801,756,800,84196,78,25632,-49,74898,756,800,64410,78,22501,-48,76340,0,0,75870,78,24919,-51,62300,0,0,56084,78,21788,-46
1.0,1093,55086,54646,0,172,18234,22,1093,55086,57751,0,172,18941,23,0,42878,45541,0,197,16074,22,0,54000,47665,0,172,18897,23,0,39881,38187,0,197,15730,22,0,35989,40522,0,197,17223,23
0.0,11863,1896,5560,13246,64,3529,-18,8361,1896,5560,11137,68,3529,-18,8361,1027,3906,10230,68,3529,-21,6629,1825,5336,7079,80,3529,-7,5387,0,4404,8879,94,4366,-10,3668,1027,2750,9958,74,3529,-11
0.0,59021,995,0,57733,34,19321,-49,48271,995,0,44512,34,19321,-44,50693,995,629,45256,34,19321,-44,40666,995,629,36597,34,17585,-32,43875,1753,629,38707,63,20029,-40,34989,1753,629,30048,63,18293,-32
0.0,6869,6444,9232,4585,28,8364,-5,6869,6444,10221,3436,28,7898,-8,6869,5594,8187,3436,44,7898,-8,6869,6371,8187,1543,44,7898,-8,6869,6371,7090,1543,44,7898,-11,3860,5237,8042,852,148,7442,-11
0.0,9557,826,2972,5854,14,13639,-18,7288,0,2972,5854,17,13665,-15,8391,826,2972,5097,31,13639,-15,7023,826,2972,5097,114,12618,-23,7023,826,2972,5097,120,12618,-23,5787,826,2972,2911,43,10999,-14
1.0,3195,12130,16843,2586,18,9269,14,2312,13720,19342,1625,30,10400,14,3195,12203,13834,793,19,6721,11,2312,13793,16333,793,31,7852,11,2312,10423,13398,1521,40,7852,1,2312,10423,14386,728,40,7852,2
1.0,0,22095,23453,917,303,9910,6,0,21189,25450,0,303,10919,10,0,15563,18704,0,303,9965,10,0,15563,19806,0,303,9965,11,0,14625,15233,0,310,9965,10,0,13173,16437,0,310,12587,10
0.0,16942,4499,8004,5475,84,4398,-5,14749,5396,8004,5475,187,5092,-5,15202,4499,7296,5475,299,2757,-5,11044,2719,7296,3163,238,5180,-6,11044,1791,6098,2309,390,5116,-10,11194,4379,7296,5475,412,4213,-6
1.0,0,35017,36082,2211,174,9157,24,0,35783,37165,1079,174,9826,25,0,29669,29701,1079,174,9160,25,0,29669,30859,1079,174,9867,25,0,27718,25431,1079,174,8978,23,0,26545,26676,543,178,9770,23
1.0,1439,45866,40046,678,188,26814,21,1439,46924,43196,678,193,26814,34,659,42033,34640,0,188,24779,21,659,43091,37790,0,193,24779,22,659,34709,31968,678,202,22755,23,659,36669,34177,0,202,22755,23
1.0,0,33021,36843,1949,157,16338,21,0,36532,41011,0,157,17721,21,0,30843,32454,0,172,16341,21,0,32937,34589,0,172,17048,21,0,27062,25982,0,280,15130,23,0,25939,27407,0,172,17048,23
1.0,1074,29203,32550,1549,26,14711,26,0,32399,34446,848,26,15415,26,0,27308,28052,848,37,13732,26,0,30445,29945,0,59,15668,26,0,25513,25051,0,59,13349,22,0,25052,28091,0,87,13275,22
1.0,1155,34739,35390,749,111,9684,21,1155,35945,37191,0,111,9684,21,1155,31372,29998,0,111,8906,16,1155,32130,32026,0,231,8906,16,1155,26084,25719,0,111,11253,12,1155,26842,27747,0,231,11253,12
0.0,5724,5291,6223,7842,88,4720,6,4776,6987,6223,4840,88,4808,6,4776,5589,4039,4840,88,4808,6,5712,6391,4888,2646,88,4808,7,5712,6391,3861,2646,88,4808,7,5603,3202,5902,1954,101,3730,8
0.0,26644,1843,1593,25608,362,8067,-30,20548,1843,1593,19978,362,8067,-24,20548,802,885,19978,362,7346,-26,14865,1757,885,13974,362,6349,-26,15873,1757,885,13091,362,5862,-27,12000,1757,885,12362,381,5862,-27
0.0,17062,3297,2756,25919,394,4403,-17,13802,3297,2756,22783,349,4887,-14,13639,3297,2756,18397,422,5428,-18,8672,2196,1872,18298,387,4887,-14,9531,2196,843,18298,387,5371,-14,6442,1395,1872,17188,387,3866,-15
0.0,76586,0,1868,77688,24,21974,-56,62555,0,1868,67013,51,19078,-52,67315,0,1868,67944,24,21814,-50,52714,0,1868,59322,51,17814,-41,55303,0,1868,61529,55,19344,-45,43612,0,1868,48807,24,16340,-46
1.0,2353,29749,34998,1727,31,14624,18,2353,29749,36997,793,37,16637,18,2353,27815,27078,934,34,12022,22,1122,27677,29199,793,37,12718,17,1122,24763,22898,793,37,12718,16,1122,24763,24751,0,40,12135,21
1.0,3511,12366,8442,3247,12,7439,0,1495,12366,9219,2167,33,8330,4,2369,12366,6943,2167,62,10036,-5,2369,11709,7934,2167,62,11378,-5,2369,10315,6578,2167,66,10728,-6,2369,10315,6578,1356,66,10030,-6
0.0,23597,0,885,24636,10,9285,-18,18018,938,885,21120,10,9285,-18,19108,938,885,21120,10,8367,-18,13594,938,885,18050,11,7810,-18,14544,938,885,18050,11,7810,-25,12301,2043,885,12580,16,6681,-25
1.0,3865,31513,33224,1174,6,10076,22,3865,31513,34701,0,6,10076,22,1948,26015,29051,1174,6,11076,22,1948,26015,30253,0,6,11839,22,1948,17083,25466,0,8,12468,12,1948,17083,27528,0,8,12468,13
0.0,14941,6433,7924,11904,28,6343,-6,7551,6433,7924,6009,32,6952,-6,9231,4370,5750,6987,32,7022,3,5285,3290,9002,5110,32,7106,-5,6087,3321,4626,5041,53,7115,4,4402,2452,9002,3057,131,7603,-8
1.0,6264,4400,10754,5910,275,11079,-11,5268,4400,9960,3010,275,11079,-11,6264,4400,9204,4945,456,11079,-10,6264,4400,10325,3010,475,8903,-5,5397,4400,7383,1390,456,9279,-10,5397,4400,8504,1390,475,7103,-7
1.0,0,130387,100099,0,6,40325,59,0,133708,106016,0,6,42479,64,0,120135,91238,0,27,40165,52,0,121989,96207,0,27,43017,52,0,104053,83050,0,27,41221,54,0,109501,88206,0,27,42964,54
0.0,26668,3037,1836,25769,64,6488,-5,18603,4610,1836,19993,64,4546,-5,17900,3037,1836,23624,91,7186,-5,11173,4610,1836,16807,73,5307,-9,11345,3717,751,17797,73,5416,-5,5551,3717,1836,16648,91,6114,-2
1.0,3346,3955,12620,6068,93,6851,2,2216,3955,12620,2663,114,6851,9,2216,2976,9619,2663,114,7677,9,0,2976,11382,2663,124,7232,10,1007,2976,9616,2663,145,7677,6,0,2976,11379,2663,155,7232,7
1.0,0,23504,25460,0,276,12701,15,0,23504,28868,0,276,13404,15,0,20564,22377,0,276,13404,11,0,21456,24484,0,276,13417,12,0,20397,19518,0,276,13417,12,0,20278,20435,0,276,14507,13
0.0,25353,1818,2147,25440,13,11344,-28,18920,1818,2147,21087,13,10414,-25,19787,857,2147,21087,13,10414,-26,14632,1634,2147,16279,13,10261,-16,14283,857,2147,15595,13,11347,-17,8955,0,2147,12879,13,11347,-16
0.0,26670,3801,7374,22709,77,8014,-7,19185,3801,7374,14960,77,5580,-7,18894,2983,5258,17827,77,9464,-7,12994,3566,8143,12297,82,10149,-7,12454,2803,3916,10783,77,6711,-6,8326,3052,5163,9158,77,7741,-7
0.0,31536,917,1415,36848,247,7186,-10,24009,917,1415,29556,248,7647,-10,25682,1725,1415,29063,247,6011,-10,18815,1725,2485,21260,247,6855,-20,18815,808,2485,22983,247,6855,-20,12783,808,2485,18961,276,6612,-10
1.0,1482,40096,33426,1300,29,11914,18,1482,40096,36145,1300,29,13068,18,1482,36041,28078,1300,29,11688,3,1482,34272,29950,1300,29,12451,10,1482,32501,22627,812,31,9616,4,604,33415,23842,812,31,9616,5
0.0,53299,402,1141,50215,16,19920,-36,42515,1117,1141,34220,16,18319,-27,43712,402,0,37153,16,17066,-35,33798,402,0,28464,16,16307,-35,34984,402,0,28464,16,19369,-35,26685,402,1141,29537,16,16800,-27
1.0,2117,20485,18478,2712,29,6783,11,2117,21331,21512,2712,29,7782,11,2117,17525,14833,2712,29,5758,11,2117,17525,14833,526,29,5758,11,806,14367,10156,1056,29,6939,17,806,13244,12014,0,29,6094,2
0.0,9876,1720,3559,14892,41,6570,-18,5563,1720,3559,13603,41,7448,-18,6521,1720,3559,8894,44,5616,-12,2987,1609,3559,9048,41,6319,-18,2587,0,2543,11565,78,9172,-17,1263,766,3559,9048,78,9410,-18
0.0,19186,649,885,12876,144,10937,-26,16285,649,885,8619,144,8822,-26,17710,649,885,12876,215,10937,-25,13786,649,885,10110,150,8158,-28,14439,0,885,8619,215,9319,-30,10941,0,885,10110,150,8655,-33
0.0,20723,5148,1869,20477,145,6850,-22,14786,5148,1869,16031,183,7673,-22,14537,5400,1869,16223,145,8281,-23,8874,5217,2743,12692,198,5170,-22,10003,5217,2743,12692,273,5170,-22,6347,4105,2743,9064,183,7424,-23
1.0,575,29306,27583,0,121,17856,33,575,29306,29888,0,121,18450,33,1656,22067,24247,0,121,17482,33,1656,23262,26151,0,121,17482,33,1656,18376,22787,0,121,19205,33,1656,19571,24691,0,121,19205,33
1.0,892,16009,22240,2762,45,8230,3,892,16009,23298,1793,49,7955,6,892,14090,19028,1793,49,6489,6,892,14090,19819,1793,49,6489,6,1876,14090,17452,1793,56,6489,6,1876,14090,17452,1029,56,6489,6
0.0,48271,0,880,47683,72,16101,-39,39144,824,880,38520,72,10891,-39,38754,646,880,41330,84,15117,-38,28684,646,880,36024,84,15117,-32,29618,646,0,36024,84,15117,-33,22516,646,0,30099,84,14279,-33
2.0,4318,8094,10675,11030,67,1543,-9,1294,8094,13913,8884,67,1543,-9,1294,2976,11404,8884,67,2418,-9,1294,5283,12571,5588,67,1410,-6,0,5283,9541,4300,67,1998,-7,0,4059,10865,3589,78,1410,-6
1.0,7407,8156,11295,9819,335,3224,7,3036,8156,11295,4715,335,3931,8,3036,7440,9115,4715,383,3931,8,3036,7440,8846,2085,383,3931,9,3036,7440,6894,2085,383,3931,2,3036,5492,7920,899,383,4519,-5
1.0,1929,14798,11603,0,180,4383,14,1929,14798,14184,0,180,4383,14,1929,10863,10785,0,184,4383,14,1929,12929,13281,0,229,5019,14,1929,9757,10107,0,236,4194,17,1929,9016,11219,0,236,4194,17
0.0,2066,2194,7390,4713,173,8219,-18,2066,2194,8322,3081,214,8215,-18,2066,2194,5644,3081,214,8939,-18,1207,2194,5644,1686,214,8245,-13,1207,3119,5597,2405,246,7342,-13,0,3119,5597,934,247,7342,-18
1.0,833,3413,10682,812,49,7545,-5,833,3413,11850,812,50,7545,-5,833,3413,9455,1306,50,8286,-6,0,3413,10457,1306,50,8286,-6,0,2323,8309,1306,56,9211,-6,0,2323,9135,1306,56,9211,-6
